Title,Score,Comment
포드 V 페라리,10,2019년부터 본영화중에 최고입니다!!꼭!!4dx로 보세요!!방금 보고나오는데 떠보고싶습니다!!최고네요 !!가격이 너무 싸다는 생각까지 들어요 이런훅 처음 남겨요!!꼭 보세요!! 
포드 V 페라리,10,"Even for someone not interested in cars or racing, the story was interesting and draws you in! "
포드 V 페라리,10,어떻게 이런 연출이 가능하지.. 라는 생각을 수도 없이 하게 했으며 탄탄한 스토리라인과 두 주인공의 연기력에 감탄 연발했습니다. 개인적으로 2019년에 본 영화 중 최고였습니다. 
포드 V 페라리,10,차에 별로 관심이 없는 나 조차 손에 땀을 쥐고 몰입해서 보게 된다. 연기 잘하는 배우와 훌륭한 연출과 음악.. 삼박자가 아주 잘 어울림 
포드 V 페라리,10,정말 간만에 돈안아까운 후회없는 영화 
포드 V 페라리,10,실패없는 맷 데이먼 영화!! 
포드 V 페라리,9,포드 vs 페라리 대결구도를 초월하는 끈적끈적한 무언가 
포드 V 페라리,10,극장에서 이영화를본게 신의한수 
포드 V 페라리,10,영화라고 다 같은 영화가 아니란건 알고있다근데 이 영화는 너무 강렬하게 기억에 남는다. 
포드 V 페라리,10,멋져요. 자신이 좋아하는 일에 최선을 다하며 만족하는 모습에 오늘을 사는 나에게 많은 동기부여가 됩니다. 
포드 V 페라리,8,"연출, 연기 너무 좋았음. 의외로 la를 잘 느낄 수 있어서 좋았음, "
포드 V 페라리,9,"박진감 넘치는 레이싱 장면이 지루할 새 없이 작품을 이끌고 갈 뿐만 아니라, 경기를 둘러싸고 일어나는 정치적인 이해관계와 대립이 짜임새 있게 구성되어 있어서 정말 재미있게 보았습니다. 배우들의 연기는 말할 것도 없이 좋았고요. "
포드 V 페라리,7,기대작이라고 해서 봤는데.. 나는 생각보다 별루.. 
포드 V 페라리,9,간만에 재미있는 영화를 봐서 기분이 좋습니다.^^ 
포드 V 페라리,10,1월 2일 오전 11시 50분 대구 CGV G열 8번열에 앉은 돼지년 나초 으그적 처먹는건 좋은데 핸드폰 좀 그만 봐라 이 년아. 옆에 남친이 불쌍타. 
포드 V 페라리,9,좋은 차가 사고싶네요. 배우들의 연기력이 넘넘 대단합니다 
포드 V 페라리,10,인생영화입니다. 반드시 보세요. 자동차나 액션 관심없는 사람에게도 추천합니다. 
포드 V 페라리,10,이게 영화죠... 잘줄알았던 와이프가 인생 최고의 영화라고 합니다. 역주행 됐음 좋겠네요 
포드 V 페라리,10,걍 재밌음 영화의 목적이 무엇이냐?? 재미아니냐? 
포드 V 페라리,8,조금 지루하지만 재밌어요 
포드 V 페라리,10,시간가는 줄 몰랐어요..영화가 길었다는게 끝나고야 알았네요.자동차 엔진소리가 사람 참 흥분시키네요^^ 
포드 V 페라리,10,정말 재미있게 봤습니다. 
포드 V 페라리,10,올해 본 영화중 최고!왜 이런 영화가 상영관이 모자랄까여?여자인 내가 봐도 잘 만든 영화예요. 
포드 V 페라리,10,2019년 영화 중 최고입니다.러닝타임인 긴영화인지 전혀 모르고 봤어요  꼭 영화관에서 봐야할 영화 입니다^^ 
포드 V 페라리,10,이 영화는 세상을 바꿀 영화입니다. 
포드 V 페라리,10,어제 용산cgv에서 4d로 보고 왔어요!! 4d로 본 영화 중 최고였어요!! 안보신 분들은 꼭 보세요!! 
포드 V 페라리,10,이거 보고 레이싱 게임 하나 구매한다 
포드 V 페라리,10,아 진짜 신나게 봤다. 뭔 영화가 이리 잼있냐. 중간 중간 눈물도 난다. 
포드 V 페라리,10,짱입니다 엔진소리 심장두근 
포드 V 페라리,10,영화 보는 내내 심장이 뛰는 영화였습니다. 
포드 V 페라리,6,이 영화보고 집에가는 길에 차로 고라니를 때려박았습니다.켄 마일즈와 오버랩 되는 순간이었으나 죽지는 않았습니다.수리비가 많이 나가서 6점 드립니다. 
포드 V 페라리,10,레이스는 포드가 이겼을지 모르지만 차에 대한 정신은 페라리가 이겼다. 보고나면 포드한테 빡치게 되는 영화 
포드 V 페라리,10,
포드 V 페라리,10,두시간반이 후딱... 새해 첫영화 성공 
포드 V 페라리,10,정말명작입니다 강추합니다. 
포드 V 페라리,8,"중간에 크리스찬베일이 죽을꺼같은 느낌때문에 르망24시를 손에 땀을 지고 봤는데,. 아무일도 일어나지 않음.. 이런 연출이 이영화를 살린게 아닐까한다. "
포드 V 페라리,10,영화보는 내내 심장이 뜀을 느낄수 있었습니다. 이 영화를 보고 느꼈던 점은 역시 영화 순위보다 평점을 보고 봐야 한다는걸 새삼 느꼈습니다. 잔잔한 이야기들이 감동이네요. 
