Title,Score,Comment
캣츠,1,최악의 크리스마스 이브였다.. 조금만 찾아보고 갈걸 엄청나게 후회중.. 내 구천원 돌려줘.. 
캣츠,10,"수준높은  음악과 춤,그리고 완벽한 분장까지 너무 멋지고 아름답고 감동적 작품입니다! "
캣츠,1,크흠...(글자 수 채우기) 
캣츠,2,영화보는 2시간이 20년 같았어요~ 
캣츠,7,
캣츠,1,진짜 보지마세요... 너무 재미없어요웬만하면 재밌어도 댓글 귀찮아서 안달고 보기만 하는데 진짜로 돈아까워요ㅠㅠ 보지마세요 저는 초반에 그냥 나갈 뻔 했어요처음으로 영화보다가 나가고싶은 생각 든 영화에요ㅜㅜ 노잼입니다 진심 ㅠㅠ 
캣츠,2,메모리 부른 장면밖에 본 기억이 없어요. 꾸벅꾸벅 
캣츠,1,내 인생 최악의 영화 뮤지컬 영화도 재미없을수 있다는 걸 알려준 영화 음악이 나오는데도  주위 분들  다 주무시더군요 
캣츠,10,나만 명작이었음?  처음부터 끝까지 진짜 개꿀잼이었 
캣츠,1,정말 진심으로 이런 Trash영화 처음봄 
캣츠,1,고생많으셨습니다. 
캣츠,1,하루종일 피곤했는데 꿀잠잤어요 
캣츠,8,아주 주옥같은 영화입니다 
캣츠,1,
캣츠,1,“불쾌한 골짜기”가 뭔지 모르는 분은 이 영화를 보시면 됩니다. 
캣츠,1,영화가 빨리 끝나기만을 기다리면서 봤습니다.. 
캣츠,3,뮤지컬을 굉장히 좋아하는데 캣츠 뮤지컬은 아직 공연장에서 제대로 본적이 없어요. 그래서 호기심에 영화를 선택한건데.. 그냥 신기한 맛에 보긴 했는데 보는내내 여긴어디 나는누구? 하면서 봤습니다..ㅋㅋ 데려간 남친에게 미안했을 정도로.. 엄청 지루했을거 같아요. 바퀴벌레 군무에서는 눈을 가렸어요. 굉이cg는 딱히 불쾌한 골짜기가 느껴질 정도는 아니었는데 바퀴벌레는 차마 볼 수가 없었습니다. 3점은 그나마 메모리즈만 기억에 남아서 3점 드렸어요.. 
캣츠,10,노래가 정말 훌륭하다! 
캣츠,1,노래 빼고 내용도 산만하고 볼게 없음ㅋㅋ 
캣츠,1,근래 10년동안 본 영화중 최악. 
캣츠,1,캣츠가 원래 이런 스토리인가? 21C에 이렇게 영활 만들다니 어이가 없다. 꽁짜로 봤는데도 시간이 아깝다... 
캣츠,1,돈을 받고 봐도 안볼...ㅠㅠ 
캣츠,7,뮤지컬에서의 세세한 고양이 연기가 너무 리얼해서 기대했었는데 고양이들의 디테일이 뮤지컬에 비해 떨어졌어요무대가 아니다보니 다양한 공간 연출이 가능해서 또 다른 느낌이였네요초등 아이는 좋았다하네요 
캣츠,7,큰 기대를 안 하고 봐서 그런지 생각보단 괜찮았다... 근데 디자인 팀들은 다 모가지 해야할듯 
캣츠,1,"씨네21 임수연 기자의 한줄평이 이 영화를 보고 나서 가질 수 있는 이 영화에 대한 가장 정확한 감상평이 아닌가 싶음. ""기술의 진보가 그릇된 목적지를 만나 빚은 대참사."" 진짜 원작의 명성만을 생각하고 이 영화에 투자한 투자자들이 너무 불쌍함. --;;; "
캣츠,1,캐릭터 자체가 끔찍한 혼종. 개연성 1도 없다. 지금까지 본 영화 중 최악. 
캣츠,2,해외사이트 최초로 평점 2점대 찍었던데 ㅋㅋ 올해최고의  망 영화로 선정됐던데 ㅋㅋㅋ 
