Title,Score,Comment
시동,1,새해 첫 영화 였습니다오글거리는 고딩일찐이야기 연기를 못하시는게 아니라 맡으신 캐릭터가 많이 불편 했구요  스토리 자체는 예상가능 + 뻔한 내용이었으며 피식거리게 되는 장면은 있었으나 그 이상은 못되었습니다. 집에서 이 영화를 보게되면 중간에 끄게될만한 영화 인것 같구요가볍게 보기는 괜찮습니다 시간과 금전의 여유가 있으시다면 보십시오영화가 두시간 채 되지 않는 것이 다행입니다 너무 악평 같지만 욕하려고 쓰는 글이 아니고 진심을 담아 쓰는 중입니다 ... 새해 첫 영화가 아니었다면 가볍게 초이스실패다~~하고 넘겼겠지만 좀 우울한 선택 및 새해 첫 영화가 되었네요 ㅠ 뭐 어쩌겠습니까 그래도 가볍게 시간 잘 보냈습니다 
시동,10,"""새우깡"" 먹고싶다. "
시동,10,박정민 연기 너무 조아ㅠ 
시동,2,... 킬링타임도 아까운 영화 
시동,10,마동석  연기에 배꼽 잡았네요~강추합니다 
시동,10,재밋엇어요 ㅎ백두산보다재밌어요 
시동,8,재밌고 재밌는 영화 생각없이 웃으면서 볼수 있는영화인거 같아요 때론 그냥 웃으면서만 볼수있는것도 좋은거 같네요 
시동,2,"진짜 비추. 백두산이랑 시동중에 고민하다가 평점 높길래 봤는데, 시간 버리고 싶은 분이 보시면 좋을듯.2020년 된지 얼마안되었지만 2020년에 본것중 최악일듯. 깡패,사채업자 미화 쩔음. 불쾌했던 장면들 중에 가장 최악은 빨간머리 여자를 남자 2명이서 납치하려는 장면에서 남주가 구해줄때.. 딱 봐도 겁나 셀거같은 마동석이 여자분을 외면하면서 코믹스럽게 연출하는데서 경악했음. 그리고 남주가 룸싸롱 여자들 위아래로 훑으면서 자기는 남자다~ 이런식으로 말하는것도 짜증났고. 빨간머리여자애한테 운동화 빌려준답시고 머리애 운동화 던지면서 츤데레인마냥 훈훈하게 표현한것도 에바 ㅋㅋㅋㅋ 결말도 허무함.걍 한줄요약, 보는거 정말 비추다!@@@@ "
시동,8,이런 류 좋아하는데 친한 친구랑 가볍게 보기 좋았어요 ! 친구는 울기도 하더라구요 뻔하고 진부하고 유치하긴 한데 웃기고 재밌어요 ㅎ.ㅎ 
시동,8,나는8점 줄게용 .. 그  보시면 앎 
시동,10,"성장드라마 같다가 코미디 같다가 감동영화인가? 가족영화? 청춘성장스토리? 좀 모호한 영화였지만, 좋았다. 가볍지 않은 소재들을 가벼운 것 처럼 느껴지게 그려낸 것 같기도 하고 엄청나게 사실적인 우리 주위의 현실같기도 한 영화... 그러나 결국 가족에게로 ‘사람’에게로 돌아오는, 마음 따뜻한 영화! 근데 너무 폭력적인 장면이 나와서 거슬리는... 2프로 아쉬운 ㅠㅠ 인생 영화가 될뻔 하다가 못된 영화인 것 같다. "
시동,1,재밌는 건 코빅이 나을 거 같고 감동은 서프라이즈가 나을 것 같고... 
시동,8,아무생각 없이 보기 딱 좋당 기대 안했는데 백두산보다 재밌음 
시동,6,끝나자마자 바로 짜장면 곱배기 사먹었다장풍반점 짜장면 광고 
시동,9,내용이 재밌기도 하지만 정해인이 잘생겨서 웃으면서 봤습니다(*?∀?*)ㅎㅎ 
시동,7,솔직히 평점 높길래 기대하고 갔는데 기대이하임..기대해서 그런가 별로 재밌는지도 모르겠고 결말도 이상함 
시동,7,"원작을 생동감있고 재치있게 묘사한 디테일의 연출이 흥미로웠어요. 반면에, 갈등의 절정과 결말에 있어서의 디테일을 놓친 것 같아 아쉬웠습니다. 급하게 뭔가 좋은 듯한 마무리를 맺는 것 또한 그랬습니다. 하지만, 전반적인 재미요소와 갈등양상을 통한 감정선에서 관객들이 공감할 수 있는 내용들이 있었기에 각색한 나름의 의미가 있는 작품이었다 생각이 듭니다. 잘봤습니다. "
시동,8,잔잔한감동이있구요우리 인상에서 볼수있는 이야기 
시동,8,많은것을 바라지 않으면 재밌다 
시동,8, 원작이 있는 영화답게 전반적으로 깔끔한 스토리다. 소소한 볼거리와 웃음포인트가 있고 무엇보다 해피한 엔딩이 맘에든다.막컷이 다소 뜬금없어 옥의티..엔딩에피소드는 한국영화의 숙제임을 다시한번 느꼈다.전반전으로 만족스러운 영화였으며 추천할만하다 
시동,10,부담없이 보고좋고 따뜻합니다!!! 
시동,8,생각보다 조낸 웃기고 재미있어서 의외였어요 ㅋㅋㅋ 진짜 겁나 웃다가 나왔네요 
시동,10,생각보다 잼났어용^^ 결말이 급 마무리 된 느낌이지만~~ 배우들 연기는 정말 좋았어요! 
시동,10,정말 재밌게 봤습니다 결말은 살짝 아쉽네요 
시동,4,웹툰원작이라 그런가? 마동석은 왜나온건지 모르겠고 캐릭터 자체가 과히 오버스럽고 억지스럽다 싶었는데 결국엔 또 조폭이라니.. 다른사람들 말대로 영화가 뭘 말하고 싶은건지 모르겠음 엄청 산만하고 중구난방임. 마동석 영화는 이제 믿고 걸러야 하는건가.... 
시동,6,마요미가 하드캐리했음. 킬링타임용 상업영화로는 괜찮음.추석때 자주 틀어주겠지모 ㅋㅋ  박정민은 역시 괜찮은 배우임. 하지만 스토리 너무 진부하고 조폭...하... 사채업자들 지겨운 직업군의 선택...놀랍지도 않을 설정... 원작이 없을것만 같은 영화인데 있네.. 끝이 별루라 머리에 남는 것도 없는 느낌.. 그래도 3점 준 이유는 요새 이런 가족영화같은 희망찬 영화도 좀 있었음 해서..또  넘 질질울거나 하지않아 좋았다. 끝 
시동,9,영화을보는동안은행복하고젊은시절로돌아가는즈낌너무나좋았어요즐갑거헹복힌시간이였어요 
시동,10,오늘 두편의 영화를 봤어요. 백두산과 시동이요. 두 영화가 스타일은 아예 다르지만 재미나 영화본 후의 느낌은 시동이 훨씬 재미가 좋다입니다. 둘다 감동의 포인트는 있지만 훨씬 현실적이고 공감가며 재미의 포인트가 시동이 더 좋았네요. 일부러 시동 웹툰은 보지 않았습니다. 원래 영화화하면 스토리가 달라지기 마련이라서요. 너무 재미있게 잘 봤습니다. 가슴이 따뜻해지는 영화를 보게 볼 수 있어서 행복했습니다. 시동이 더 흥행했으면 좋겠네요~ 
시동,8,역시 믿고보는 마블리 실생활과 연관이 많아 재밌게 봤습니다 
시동,1,올해 최악의 영화 벌써 등극 
시동,8,적당한 웃음에 재미있는 영화 관람했습니다~~ 
시동,10,아무 생각없이 보기 너무 좋은 영화입니다!! 강력추천!! 
시동,9,그냥 웃고 즐기며 됩니다.  웃고 즐기는데 스토리가 왜 필요하나요? 개연성 찾으려면 그런 영화브면 되쥬..초등학생 딸과 아들은 빵빵터지네요ㅎㅎ 넘 재밌다고 하는데..초반부터 욕이 넘 많이 나오는게 아쉽네요..그것만 빼면 가족영화로는 최고네요^^ 
시동,4,솔직히 이 영화가 말하고자 하는게 뭔지 모르겠음..  마지막이 아쉬움 
시동,4,진짜 재밌는데 무슨 주제인지 모르겠음 스토리가 없다 보면 됨 마지막에 완전 허무하게 끝남 
시동,8,음 영화내용은 뭔지 잘 모르겠지만마블리 역시나 강해...! 
