Title,Score,Comment
21 브릿지: 테러 셧다운,10,와 진짜 재밌다 액션 스릴러 좋아하는 사람은 추천입니다 
21 브릿지: 테러 셧다운,10,몰입감있고   긴장되고올해초  최고의 영화백두산은 게임도안됨    재미있게보았음  강추 
21 브릿지: 테러 셧다운,8,볼만함 
21 브릿지: 테러 셧다운,10,확실히 미국 영화라 그런가 총쏘고 사람 죽이는건 여전하고 스릴넘치고 재밌네 채드윅 보스만 어벤져스때와는 다른 느낌 좋네 
21 브릿지: 테러 셧다운,9,새해를 멋진 영화와 함께 할 수 있어서 좋았습니다. 맨해튼 포에버! 
21 브릿지: 테러 셧다운,7,반전은 정말 너무 뻔함.의도적으로 계속 암시를 줘서 그런가...그래서 임팩트가 약하고 너무 다음 장면이 예상이 갔음.근데 그럼에도 불구하고 러닝타임 내내 긴장감을 유지시킨 연출과 연기력을 높이 사서 7점 줌. 
21 브릿지: 테러 셧다운,8,내눈이높아졌나..이정도영화는 돈주고보기 조금아깝..전형적인 미국 형사영화ㅎㅎㅎ 
21 브릿지: 테러 셧다운,2,영화 아직보기전인데 평가하는데 왜이리 백두산을 들먹거리는지?정신병자들인가? 그냥 이영화의 대한 평을 좀해줘봐 
21 브릿지: 테러 셧다운,5,"영화의 초장부터 무슨 내용인지 짐작이 되고, 1/3 지점에서 범인이 유추가 되고, 반전조차 없는... 그냥 총알로만 도배한 영화...좋은 점이 없는데, 감상포인트를 선택하라고 하니, 울며겨자먹기로 OST에... 연출을 하긴 한 건지, 연기도 밋밋하고, 스토리는 과연 있긴 한 건지, 영상미조차 눈을 씻고 봐도 없고... "
21 브릿지: 테러 셧다운,10,몰입감은 정말 최고입니다bb 이거면 반은 먹고 들어감 
21 브릿지: 테러 셧다운,10,아 평점 하나도 없지만 최두익씨 보려고 달려갔는데 졸잼입니다 진짜 ㅜㅜ 번역이 가끔 이상한게 있지만.. 무튼 줄거리랑 깔끔하고 좋았어여! 사회 비판 내용도 있규최두익씨 알러뷰 
21 브릿지: 테러 셧다운,6,새해 첫날부터 똥맞은 기분이네 
